,tweet,label
4981, @Momofonly3 you have a right to yoyour vote & yoyour opinion. Jyoust have to respectfyoully disagree. <e>Mitt Romney</e> will never be my choice,-1
4982, Hey if <e>Romney</e> wins </e>I'm</e> <a>quitting</a> life.,-1
4983, 2 Please Retweet: Proof <e>Romney</e> <a>Economics</a> A Clear And Present Danger To Workers (VIDEO) - http://t.co/pyM8Po0O,-1
4984,I dressed up as <e>Mitt Romney</e> at the campground and little kids actually started to cry,-1
4985, <e>Romney</e> to <a>repeal</a> Obamacare?..................A Possibly Fatal Mistake http://t.co/uBIc2jCJ,-1
4986, We really going to be going through some shit if <e>Romney</e> <a>wins</a>. It just can not happen.,-1
4987," The fact <e>Mitt Romney</e> comes up on google images when you type ""completely wrong"" lhh http://t.co/rAqSyfOz",-1
4988, I enjoy all things that involve bashing <e>Romney</e>/<e>Ryan</e>.  http://t.co/27lusRm3,-1
4989, @BiggMiiike If <e>Romney</e> <a>wins</a> then I'm  convinced that America is full of dipshits than I first estimated.,-1
4990, Pennsylvania Gov. <e>Tom Corbett</e> and Wyoming Gov. <e>Matt Mead</e> endorse <e>Mitt Romney</e> 17 April 2012 http://t.co/d51YK90X #EndorseMitt #Mitt2012 #tcot,1
4991, <a>Vote</a> for <e>Mitt #Romney</e> on Twitter http://t.co/5XmDM6Tm. Presidential Election 2012 Now. #Wyoming #Memphis #NewportBeach #Pocatello,1
4992, RT .@Alan_Cochran: <e>#Romney</e> is <a>running ads</a> saying China has surpassed us in Manufacturing as he is <a>shipping more jobs to China</a> #Sensata,-1
4993,I just can not understand that....you're basing your vote on <a>morality</a>.......MORALITY.......and somehow your choice is <e>Romney</e>?? Say WHATTTT?!?!,-1
4994, 4 Please Retweet: <e>Romney</e> <a>Sold Out</a> American Workers,-1
4995, Bain was a tactical deliberate omission by <e>Romney</e> at the  debate,0
4996, I <a>vote</a> for <e>Romney</e>,-1
4997, @msnbc_breaking  Anybody who <a>trusts</a> <e>Mitt Romney</e> is SEVERELY STUPID!,-1
4998, VIDEO: <e>Romney</e> Caught Pulling Notes from Pocket at Debate http://t.co/cdev6GVE,-1
4999, I be <a>losing followers</a> like <e>Romney</e> stays <a>losing supporters</a>... - laughing out loud http://t.co/H8hlHXk8,-1
5000, Poll: <e>Romney</e> gains 5 points to take Fla. <a>lead</a> - The Hill's Ballot Box http://t.co/CRSeiM7C UNITED WE STAND!!!! RT,1
5001, @TheDailyEdge @catawu <e>#MittRomney</e>  will try to bring a <a>apocalyptic prophecy</a> foretold by Mormons. The white horse prophecy. <e>Romney</e> is crazy,-1
5002, <e>Mitt Romney</e>'s Show Of Middle-Class <a>Compassion</a> Leaves Ohio Voters Unconvinced http://t.co/8mYFPazI via @huffingtonpost,-1
5003," ""Who wants to put money in a <a>solar company</a> when a government puts a half a billion into one of its choice?"" <e>Mitt Romney</e> on Solyndra #tcot",0
5004, We lost our jobs,0
5005, <e>Romney</e>'s Stake in <a>Chinese Stocks</a> http://t.co/W1b4PM6u via @motherjones,0
5006,I just deleted the three people on my FB that <a>liked</a> a <e>Mitt Romney</e> link.,-1
5007, <e>Romney</e> Takes Slight Leads In Florida,1
5008, Horror Stories: <e>Mitt Romney's</e> Shameful <a>Record</a> with <e>Mormon Women</e> http://t.co/cc5rC3v2 via @HuffPostPol,-1
5009,I'm a Republican. Voting for <e>Mitt Romney</e>!!!!,1
5010, Do Americans understand the <a>image</a> that <e>Romney</e> has internationally? It would be a huge jump back in <a>intern.reputation</a>.,-1
5011, Fox News Turns on <e>Romney</e> and Criticizes His Impossible <a>Tax Cut</a> Math http://t.co/r35cZRQ5 via @politicususa,-1
5012, #MorningJoe #<e>Romney</e> was never <a>the man</a> for this country,-1
5013, Rasmussen: <e>Romney</e> Surging In Florida,1
5014, <e>Romney</e> invests in China:http://t.co/Hf4zo22J,0
5015, Liberal PPP Poll: <e>Romney</e> Surges to Gain <a>Lead</a> in Florida 49/48 #tcot http://t.co/DMyU81GS,1
5016, <e>Romney</e> <a>enthusiasm</a> up,1
5017, State of the Race http://t.co/QjBiU3b2 via @TIME  <e>Romney</e> is MORE than acceptable; he is the ONLY candidate capable of ending <a>the gridlock</a>.,1
5018, Missouri's highest-ranking elected Republican <e>Roy Blunt</e> <a>endorses</a> <e>Mitt Romney</e> Sep 26,1
5019, <e>Romney</e> closing gap in Ohio as <a>poll numbers</a>,1
5020, <e>Romney</e> enthusiasm up,1
5021, Finally an honest and educated article on <e>Romney</e>'s uninsured people do not die <a>comments</a>. http://t.co/7zfoe3MJ,1
5022,I believed in <e>Mitt Romney</e> in 2008 and I believe in <e>Mitt Romney</e> 2012 he will <a>win</a> and he will correct our <a>economic woes</a>,1
5023, How <e>Romney</e>/<e>Ryan</e> and the #gop can bring this country down in one fell swoop http://t.co/d4LQCJTa,-1
5024," <e>Romney</e> will ""consider a higher <a>retirement age</a>"" for <a>Social Security</a> & <a>Medicare</a> to preserve <a>tax breaks</a> for corporations. http://t.co/R0KbZDvx",0
5025," ""<e>Romney</e> can be awkward around normal people sometimes."" http://t.co/uHb5Abgp",-1
5026,Ryan: <e>Romney</e> And <e>I</e> Support <a>Social Security Privatization</a> http://t.co/QidhI348,0
5027, <e>Megachurch Pastor</e> Endorses <e>Mitt Romney</e>,1
5028," ""<e>Ron Paul</e> <a>Speaks</a>: 'No' on <e>Romney</e>"" http://t.co/YkjM0MjX #politics #election #ronpaul #romney",-1
5029, <e>Mitt Romney</e> - the <a>great shape shifter</a>. What form will he take this week at the debate.,-1
5030, Just the thought of <e>Romney</e> <a>babysitting</a> my kid creeps me out. Heebee jeebees. Skin crawling.,-1
5031, If <e>Mitt Romney</e> Become President I Gotta Start Selling Drugs,0
5032, It turns out that the <e>Romney</e>-<e>Ryan</e> team is here in Milwaukee today.. #BelieveinAmerica http://t.co/p6Zylbhi,0
5033, @jswatz #<e>Romney</e> and the #Elite have no interest in <a>promoting</a> the interests of #ordinarypeople only in <a>exploiting</a> them. http://t.co/kSpDP0D9,-1
5034," Not Surprising from Mr. 9-11 RT @thinkprogress Giuliani: <e>Romney</e> ""should be exploiting"" the <a>death of ambassador</a> in Libya http://t.co/4ZMkBuaQ",0
5035, Guys like <e>Mitt Romney</e> make you wish we could bring back someone from the good old days,1
5036, <e>Romney</e>'s celebrity <a>endorsements</a> include the black chick from Clueless,0
5037, <e>Mitt Romney</e>'s <a>foreign policy</a>: Wishful thinking | The Economist http://t.co/Mv7Q53WI,1
5038, Even Fox Is Calling Out #<e>Romney</e> for #<a>Dishonesty</a>  http://t.co/znnsOf2m,-1
5039, <e>Mitt Romney</e> lied about father walking out of <a>1964 GOP convention</a> http://t.co/6PkC7Wok via @zite,-1
5040, <e>Mitt Romney</e> sucks pass it on - but-kismesis-tho: ikayyy-everything: rawrboots: Oh my god the NOTES HAD TO... http://t.co/kYeG1b7n,-1
5041, Daily Beast columnist warns MSNBC's Matthews that <e>Romney</e> will launch <a>'new global war'</a> | Fox News http://t.co/xwEo99EE via @foxnewspolitics,-1
5042, #<e>AdityaRamadana Koch brothers</e> encourage employees to <a>vote</a> <e>Romney</e> http://t.co/sUYmUHf2,1
5043, Asked to choose a word showing on what one relies - <e>Romney</e>,0
5044, Seriously though America if you let <e>Romney</e> <a>win</a> you are grounded.,-1
5045, <e>Rosie Perez</e> Hits <e>Mitt Romney</e> On Latino <a>Remarks</a> - Huffington Post http://t.co/0rzVcpQh #latinos #latism #soyrebelde,-1
5046, <e>Mitt Romney</e> is right on <a>tax policy</a> http://t.co/RdspUGto #RomneyRyan2012,1
5047, Religious Ohioans warm to <e>Romney </e> http://t.co/guGEgaUM,1
5048, Town Hall Debate Style Presents a Challenge for Rude,0
5049," Monday morning headline <e>Romney</e> camp does not want in Youngstown Vindicator: ""<e>Romney</e> wrong on Libya"" http://t.co/JRzzKTGP",-1
5050, Here is <e>Mitt Romney</e>'s vision for jobs in America,0
5051, Daily Kos: Stephen Colbert destroys <e>Romney</e>'s <a>tax plan</a> with one simple question http://t.co/EGpMkOL2 via @dailykos #p2 #Romney,-1
5052, <a>Vote</a> <e>Romney</e>/<e>Ryan</e> November 6th!,1
5053, @realDonaldTrump @3212Brandy @MittRomney Prez <e>Romney</e> rocks the lib boat big time #nobama,1
5054, <e>Bain</e> Never Left <e>Romney</e> http://t.co/tWds9fII #sensata,0
5055, #<e>Romney</e> get Mob Endorsement as Baddest No. 1 Gangsta! WATCH http://t.co/FBu0WskG,-1
5056, If <e>you</e> have not <a>registered to vote</a> please do unless you voting for <e>Romney</e> then unregister if that is even possible laughing out loud,-1
5057, <e>Romney</e> Debate Lie Refuted - #<e>Romney</e> will not create 12 million <a>jobs</a> the <a>economy</a> will.   http://t.co/QvDMXpeE The man is an empty suit.,-1
5058, Great..<e>Lindsay Lohan</e> <a>supports</a> <e>Romney</e>. That's not a good sign.,-1
5059, <e>Rosie Perez</e> mocks <e>Mitt Romney</e> on <a>Latino <a>remarks</a> http://t.co/TMluiTLP,-1
5060, Dr. Bickers' electoral model shows <e>Romney</e> handily <a>winning</a> the 2012 election; his model has never been wrong.,1
5061, Democrat OR Republican,0
5062, #<e>Romney</e> Only <a>care</a> for the rich and not us middle class..,-1
5063, <e>Mitt Romney</e> is a douche bag,-1
5064, Latest HHR Post: <e>Romney</e> Takes <a>Leads</a> Nationally and in VA,1
5065, Top <e>Romney</e> donors descend on New York http://t.co/ISZqTuxO,0
5066, Isn't it time we put a stop to <e>Romney</e>'s <a>greed</a>? #Sensata was making a profit in Freeport,-1
5067, I do not see <e>Romney</e> going to schools and trying to <a>help the college student</a> out. He's been in Ohio how many times?!!,-1
5068, If <e>Mitt Romney</e> gets in <e>I</e>'m out of here.,-1
5069, Go <e>Romney</e> 2012,1
5070, @MittRomney @RomneyCentral I am a Democrat in California and already voted for <e>Mitt Romney</e> and <e>Paul Ryan</e>.,1
5071, was a doubter now am a believer.i think #<e>romney</e> is a good man  rt<e>Mitt Romney</e> In Pictures (30 Pictures) http://t.co/IH7iOMLK via @sharethis,1
5072, <e>Romney</e> the product http://t.co/slMNTQOy,0
5073, if <e>Romney</e> <a>wins</a> Instant Message moving to africa,-1
5074, U S Elections 2012: probable <a>pitfalls</a> for <e>Mitt Romney</e> - http://t.co/SvikaN1R -  #mittromney #PaulRyan,-1
5075, Even the white people saying <e>Mitt Romney</e> is no the answer for this country,-1
5076, Cato crushes <e>Romney</e> on <a>R&D policies</a> for coal,-1
5077, Krugman: 'The <e>Romney</e>-<e>Ryan</e> position on <a>health care</a> is that many millions of Americans must be denied health insurance,-1
5078, <e>Romney</e> raised taxes on the middle class,-1
5079, <e>Mitt Romney</e> is a Kind,0
5080, This has to be a joke... <e>Romney</e> wants to <a>ban</a> tampons....,-1
5081, <e>Mitt Romney</e> <a>Laughing</a> Uncontrollably: http://t.co/ZMXfwcJJ via @youtube,0
5082, So like what is the deal with this <e>Romney</e> guy?,0
5083, <e>Steve Forbes</e> predicts a <e>Mitt Romney</e> <a>victory</a> - read/listen to his interview http://t.co/muekUNot #election2012,1
5084, On eve on second debate,0
5085, Don't <a>vote for</a> <e>Romney</e>,-1
5086, I do not understand why ANYONE would <a>vote for</a> <e>Romney</e>,-1
5087, <e>Romney camp</e> never should have let Town Hall Debate be among northeastern liberals in Hempstead NY home to University profs,0
5088, Fact Check: <e>Romney</e> <a>Told 27 Myths</a> in 38 Minutes During the Debate | Alternet http://t.co/6juBSX35@TLN75@Valerie0714@CactusPJ@KennyD43@jilevin,-1
5089," I just wrote a web log post that just says ""<e>Romney</e>'s <a>tax plan</a> will not work",-1
5090," ""What impresses me even more than Governor <e>Romney</e>'s successful <a>career</a> are his <a>values and strong moral convictions</a>."" ~ Rev. Billy Graham",1
5091, Carolina was at a <e>Mitt Romney</e> rally!!!!!!!!! @CarolinaThigpen http://t.co/YcpK16Jp,0
5092, Everyday Americans reflect on <e>Romney</e>'s attempt to <a>hide</a> his real <a>positions</a>: http://t.co/1RxQ978y,-1
5093, @louis3288 @Michcarian @Bigdog327 No friend what happened was <e>Romney</e> denied,-1
5094, After <e>Romney</e> ships your <a>job</a> to China (because dressage horses are not cheap) he is going to make sure you have no <a>healthcare</a> too! #sensata #p2,-1
5095, I feel sick everyone at my school is going for <e>Romney</e>,-1
5096, why are the <e>Romney men</e> ducking the <a>milatary service</a>?,-1
5097, BIAS ALERT: <e>Letterman</e> <a>Calls</a> <e>Romney</e> a 'Felon' http://t.co/jGpBSE9u,-1
5098, #TruthTeam - The Real <e>Mitt Romney</e>: http://t.co/djRgaD52 via @truthteam2012 http://t.co/zNt2v1MS @HarlemHCL #Harlem #Politics @HarlemTrends,0
5099, There was a man named <e>Romney</e>,0
5100, My first @MSNBC column - It's time for <e>Romney</e> to get serious about the <a>fate of our troops</a> http://t.co/C45u9Htk via @wordpressdotcom,0
5101," @edshow @TPM READ: ""The 6 studies <e>Paul Ryan</e> cited prove <e>Romney</e>'s <a>tax plan</a> is impossible"" http://t.co/XJjkmbVn #p2 #gop #tcot",-1
5102, <e>Mitt Romney</e>. The Most Vile <a>Lie</a> of All. Update: Paul Krugman Expands The Theme Today http://t.co/ZlbeyjOC via @sharethis,-1
5103, <e>Mitt Romney</e> profits as Bain sends <a>American jobs</a> to China http://t.co/e1eDHRwd #sensata,-1
5104, @lizlessner <e>Romney</e> is being <a>aggressive and interrupting</a> people-what a leader! <e>Biden</e> is being <a>aggressive and interrupting</a> people-what a jerk!,-1
5105, <e>Bus driver</e> <a>says</a> unthinkable to <e>Romney fan</e>,0
5106, <e>Mitt Romney</e>: Magic Man http://t.co/LtpPXzF8,1
5107, @TeamRomney @alcivar @PaulRyanVP @MittRomney THIS IS TOP PRIORITY ACCORDING TO THIS VOTER! <a>VOTE</a> <e>ROMNEY</e>!,1
5108," America Doesn't Need an <a>Outsourcing Pioneer</a> Like <e>Mitt Romney</e> in the Oval Office: ""Pioneer"" ""Red Flag""!!!!! http://t.co/SBwcO7Fr via @youtube",-1
5109, His solution??  <e>You</e> guessed it.. <a>Vote</a> for <e>Romney</e>!! https://t.co/4XzlBUnT cc:@keder,1
5110, @NitaNv @mittromney  <e>Romney</e> &<e>ryan</e> are chameleons who will say anything to anyone to win. Flip flippers do not win elections,-1
5111, <e>Romney</e> can <a>win the presidency</a> without Ohio. HAHAHAHAHAHA,1
5112, I Kinda Liked <e>Mitt Romney</e>,1
5113, Every <a>vote</a> towards <e>mitt Romney</e>,1
5114, More than 500 economists,0
5115, @dyg418 If Ohio goes <e>Romney</e> I'm going to shoot this guy..... http://t.co/grRiIB8D,-1
5116, arguing with someone who is <a>ignorant</a> is like being <e>Romney</e> and running for president. It does not work out in your favor.,-1
5117, this <e>boy</e> in my class keeps talking abut how <e>Mitt Romney</e> sucks,-1
5118, Any woman that <a>votes</a> for <e>Romney</e> is an idiot,-1
5119, If <e>Romney</e> is so great 4 the US why is he <a>losing</a> Massachusetts,-1
5120, When Piers Morgan is saying that <e>Romney</e> might not be a bad thing for our <a>economy</a>,1
5121, Even <e>Fox</e> Is <a>Calling Out</a> <e>Romney</e> for <a>Dishonesty</a>: http://t.co/klmbNQsg,-1
5122, @GOPIsrael it is all <a>mind games</a>. <e>Romney</e> will <a>win</a> it for sure. He's been ready for a very long time.,1
5123,I can not comprehend women who support <e>Mitt Romney</e>. Guess you do not like having <a>rights</a>,-1
5124, Is <e>Mitt Romney</e> the President? http://t.co/ZjXElv5D,0
5125, Nice! <e>Romney</e> has raised 170k this month,0
5126, @<e>MittRomney</e> <e>Romney</e> you are not going to <a>win</a>,-1
5127, RT THIS VIDEO: <e>Romney</e> <a>Lying</a> About Getting Millions of Federal Dollars,-1
5128, <e>Romney</e> <a>claims</a> to have God on his side,0
5129, 10 words that will cost <e>Romney</e> the <a>election</a> http://t.co/vVRzI2W7,-1
5130, @borderorder <e>I</e> want to see <e>Romney</e> with a <a>bloodied nose</a> and a <a>broken ego</a>!Kapow!!!!Just how <e>I</e> feel!,-1
5131, Did you know that <e>Romney</e> is listed on two <a>national animal cruelty registries</a> for tying a dog in a cage to the roof of his car? Some hero..,-1
5132, <e>Mitt Romney</e> seems like such a douche,-1
5133, I'm calling it.. <e>Romney</e> <a>wins</a>. #WhoCares,-1
5134, Poll: <e>Independent voters</e> increasingly give <e>Romney</e> the edge on <a>debates</a> | Planet Washington web log http://t.co/8HRM2fMj via @sharethis,1
5135, Our just-released Swing State Poll finds women pushing <e>Romney</e> into the <a>lead</a>. http://t.co/guMnhuC8,1
5136, RT <e>Romney</e> has proven he is not to be <a>trusted</a>. Not fit to be president. Period.,-1
5137, <e>Romney</e>'s <a>tellin</a>' Lies,-1
5138, #SNN| Five daily tracking polls show <e>Romney</e> <a>leading</a> in two,1
5139, For all those who claim <e>Romney</e> does not have a <a>tax plan</a>...perhaps you shoyould shyout youp and listen. http://t.co/tvkdg45l,1
5140," My little brother just came into the house screaming ""Lets go <e>Mitt Romney</e> lets go woo woo!"" #taughthimwell #<e>Romney</e><e>Ryan</e>2012",1
5141, <e>Mitt Romney</e> is an idiot :))),-1
5142, The <e>women</e> on the view would have done everything possible to bring <e>Mitt Romney</e> down if he went on the show. He knows how the media works.,-1
5143," I love <e>Mitt Romney</e>'s <a>campaign</a> slogan ""Believe In America."" <e>I</e> REALLY do believe in America....But <e>I</e> do not believe in <e>Mitt Romney</e>.",-1
5144, <e>Romney</e>'s <a>Stake</a> in Chinese Stocks includes ones that stole <a>US trade secrets</a> http://t.co/nGrbffJn #Sensata,-1
5145, Daily Kos: <e>Stephen Colbert</e> destroys <e>Romney</e>'s <a>tax plan</a> with one simple question http://t.co/I9hcRQYP,-1
5146, I can not take <e>mitt Romney</e> serious,-1
5147, I hate <e>Mitt Romney</e>.,-1
5148, <e>Romney</e> Is Attacked by His <a>Father's Longtime Aide</a> http://t.co/i1YB2Vtu,-1
5149, <e>Romney</e> <a>insults</a> us all http://t.co/VAuJWpDn,-1
5150, Every time I see <e>Romney</e> http://t.co/WBSat7Tc,0
5151, Omg I am so inspired by this <e>Romney</e> <a>ad</a>,-1
5152, <e>Pundits</e> were saying very few undecideds left,0
5153, To <e>Romney supporters</e>: Seriously? http://t.co/mi8lQqQb,-1
5154, <e>Romney</e> is a flip-floper,-1
5155," ""You could call the whole <e>Romney</e> <a>campaign</a> a strategy of deceit",-1
5156, Going through and blocking everyone on Facebook who 'likes' <e>Romney</e>. Go on,-1
5157, Wait there is actually people who are <a>voting</a> for <e>Mitt Romney</e>?,-1
5158, <e>Mitt Romney</e> is a rich idiot,-1
5159, The more I hear about <e>Mitt Romney</e>.. The more I unlike him.,-1
5160, <e>Lefties</e> threaten to riot if <e>Romney</e> <a>elected</a>,-1
5161,I am a republican <a>votin</a>' for <e>Mitt Romney</e>,1
5162, <e>Romney</e>'s home state does not want him so why should the rest of America?,-1
5163, I do not respect <e>Mitt Romney</e> as a businessman nor as an American. He's a sham and a Koch,-1
5164, <e>Ryan</e> is as fake as <e>Romney</e>,-1
5165, <e>Anderson</e> please ask <e>Mitt Romney</e> why he is <a>outsourcing jobs</a> to China from Freeport Illinois then telling americans he will save <a>jobs</a>??,-1
5166, <e>Gallup</e> shows <e>Romney</e> pulling ahead in swing states http://t.co/D17L51G5,1
5167, <e>Romney</e> needs to be thrown in a volcano.,-1
5168," ""<e>Mitt Romney</e> has the <a>skills</a>",1
5169, I have yet to meet one <e>Romney supporter</e> that can explain why they support <e>Romney</e>.,-1
5170, <e>Romney</e> commercial just came on .,0
5171, If <e>Roamney</e> take away <a>food staamps</a> I am going to <a>rob</a> stores everyday and i swear the world coamin to a end !,-1
5172, I wonder if <e>Romney</e> gets <a>elected</a> what the college drop out rate is going to be.,-1
5173, Wait wait.. <e>Romney</e>'s <a>first name</a> is Willard?! How did I not know this?!,0
5174, How many of you all knew </e>Romney</e> was from Detroit!!!????,0
5175, <e>Mitt Romney</e> is actually a penis though :o,-1
5176, <e>Mitt Romney</e> will <a>win</a> the Connecticut primary,1
5177, Even <e>Fox News</e> turns against <e>Romney</e>'s <a>Tax Math Issue</a>....Doesn't work…<e>Romney</e> must explain it so we all understand how he gets 2 x2 =3.no way,-1
5178, #<e>Romney</e> for president!!,1
5179, Why is <e>Mitt Romney</e> on my <a>Facebook timeline</a>?,0
5180, What's behind <e>Romney</e>'s <a>rise in polls</a>? http://t.co/ibWZGewc,0
5181, What's behind <e>Romney'</e>s <a>rise in polls</a>?: Maybe <e>Mitt Romney</e>'s campaign team is not so bad after all.     http://t.co/Aobribhe,1
5182, <e>Romney</e> insults us all http://t.co/AtKptZpQ,-1
5183, Any one think it will be good for me to be <e>mitt  Romney</e> for <a>Halloween</a> ???,-1
5184, Here are 5 big <a>reasons</a> to support <e>Romney</e>/<e>Ryan</e> http://t.co/EEvfr9wS,1
5185, It's only the truth. <e>Mitt Romney</e> is the definition of a whole heartily great man. #romneyryan2012 #republica http://t.co/G1Rc8voE,1
5186,I pray Christians all over America remember to pray for the success of the <e>Romney team</e>,1
5187, I wish <e>Mitt Romney</e> would stop <a>emailing</a>. 1) I did not give you my address,-1
5188, <a>Crowd sizes</a> swell at <e>Romney</e>-<e>Ryan</e> <a>rally</a> in Ohio Take that O.,1
5189, I Kinda Liked <e>Mitt Romney</e>,1
5190, 5 <a>Disturbing Stories</a> About <e>Mitt Romney</e> That Expose His Private Worldview http://t.co/yfnoHegy via @Onswipe,-1
5191, Say a prayer tonight for <e>Romney</e> in <a>debate</a> #2 2moro night!,1
5192,We have not found a single Liberal who can prove their <a>accusations</a> against <e>Mitt Romney</e> - Its hard to fault an <a>honest</a> and GOOD Man. #VoteSmart,1
5193, Is <e>Mitt Romney</e> Mentally Ill? http://t.co/OQBJHANh via @zite,-1
5194, <e>Mitt Romney Campaign</e> <a>Busted</a> Buying Hundreds of Thousands of Facebook LIKES and Twitter Followers http://t.co/XQyQ9MTN via @wordpressdotcom,-1
5195, I had a dream that <e>Romney</e> won president..,1
5196, #<e>Romney</e> for president!!!!!!,1
5197,I get a cal from a guy who says he is calling on behalf <e>mitt Romney</e> and I said no thank you and hung up,-1
5198, <e>Romney</e> will be the same,0
5199," ""@UberFacts: <e>Mitt Romney</e> was once <a>arrested</a> for using large blocks of ice to slide down the slopes of a golf course."" #RichWhitePersonThing",-1
5200, <e>Romney</e> SUCKS!!!!!,-1
5201, @B031382Bob Oh <e>we</e>'ll all be paying the price if <e>Romney</e> <a>loses</a>.,1
5202, @BigFayyyy @sanjuanthedon @monez85 <e>I</e> was <a>talking</a> about <e>Romney</e> <a>plan</a>,0
5203, Also <e>Mitt Romney</e> wants to increase the <a>military budget</a> so much that the <a>deficit</a> will sky rocket.,-1
5204," Child home for fall break & listening to the news with me.  She did not realize <e>Romney</e> made a joke about ""<a>birth certificate</e>"". Yes Mitt sucks!",-1
5205,I side 75% with <e>Mitt Romney</e>... #iSideWith http://t.co/YUGLRAnL,1
5206, @EdShow Wow; sounds like <e>Romney supporters</e> will not take <a>personal responsibility</a>,-1
5207, <a>Presidential Debate</a> 2moro . This time <e>Romney</e> needs to shutup ,-1
5208," ""Mr. <e>Romney</e> has no idea what <a>life</a> (and <a>death</a>) are like for those less fortunate than himself."" http://t.co/95Lh5F17",-1
5209," ""<e>Mitt Romney</e> <a>Style</a>"" #youtubeit",0
5210, Matt Taibbi: The <e>Romney</e>-<e>Ryan</e> <a>tax plan</a> should be laughed at http://t.co/W3fKTaj6 #Truth #Freedom,-1
5211, I bet <e>Mitt Romney</e> is one of the men who just wants to watch the world burn.,-1
5212, <e>Romney</e> has offered to <a>transfigure</a> himself into any shape desired by an audience in order to achieve power,1
5213, Katrina vanden Heuvel: How <e>Romney</e> <a>insults</a> us all - The Washington Post: http://t.co/YJ7mQapj via @AddThis,-1
5214, #<e>Romney</e> should not have problems with #</a>Halloween<a>,0
5215, <e>Romney</e> to <a>pull out</a> of Pennsylvania and American middle class at the next debate!,0
5216," My political party at the moment is ""I do not want <e>Mitt Romney</e> to be president.""",-1
5217, Nobody with Ramen Noodles in they cabinet is voting for <e>Mitt Romney</e> ... #Truu,-1
5218, Still do not know who I am votin for...iam guessin <e>Roamney</e>,1
5219, @rpt62960 I'd be pretty annoyed if my <a>taxes</a> were paying to broadcast <e>Mitt Romney</e>'s lies.,-1
5220, RIGHT SPEAK: PPP Polling: <e>Romney</e> takes the <a>lead</a> in FLORIDA,1
5221, I always throw up a little when I see <e>Mitt Romney</e> on the Yahoo homepage. #oops #sorryboutit,-1
5222, <e>Romney</e> closing <a>gender gap</a> http://t.co/cZ9HJq61,1
5223, Please keep praying for the future of this country,0
5224, @<e>piersmorgan</e> is a <a>confirmed supporter</a> of <e>Romney</e>! It is probably due to his <a>association</a> with <e>Donald Trump</e>!,1
5225, <e>Romney</e> <a>wins</a> in a landslide -- Las Vegas oddsmaker doubles down on prediction | Fox News http://t.co/Vd6OJqrJ via @fxnopinion,1
5226, @twittmitch If you want to <a>trust</a> but verify...then you must be anti <e>Romney</e>. He is neither <a>trustworthy</a> nor <a>verifiable</a>.,-1
5227, <e>Mitt Romney</e> <a>cancels</a> 'The View' appearance  http://t.co/3eQ4ugUm via @msntv,0
5228," #<e>Romney</e>'s the kind of ""<a>job creator</a>"" who kills <a>jobs</a> we already have. Maybe we should be thankful he is not a ""<a>doctor</a>"" #Sensata",-1
5229, Fundraising News: <e>Romney</e> <a>fundraising plan</a> comes with risks,-1
5230, @LessaT it is going to get really dirty 2moro but <e>Romney</e> is no stranger to <a>dirty politics</a> in a board room-<e>I</e> think he will <a>fight</a> back,1
5231, <e>Romney</e> said he not concearened about 47%. He is only looking out foare the 1%. Most of Ameareican's are paaret of the 47%. Do not let <e>Romney</e> (Satan),-1
5232, Get ready to tweet for <e>Romney</e> Tuesday night during the <a>Townhall Foreign Policy Debate</a>.  The media counts our tweets.  #RomneyRyan2012 #gop,0
5233, <e>Lindsay Lohan</e> Backs <e>Mitt Romney</e>,1
5234, Wall Street's Fund-Raising Push for <e>Romney</e> http://t.co/RGNocV6j,1
5235, @CedEntertainer  <e>I</e> was trying to figure out if <e>Romney</e> is a <a>politician</a> or a <a>gymnasts</a>. He does so much <a>flip-flopping</a>. Watch out Gabby Douglas!,-1
5236, <e>Isis</e> does not know how to <a>spell</a> <e>Mitt Romney</e> LOL.,0
5237, <e>Mitt Romney</e> does not <a>care</a> about <e>black people</e>. #KanyeVoice,-1
5238, #israelnews Poll: <e>Romney</e> narrows likability gap:  http://t.co/y5ZOw45y,1
5239, <e>Mitt Romney</e> gets mad  with reporter that catches him in a lie.: http://t.co/ykoQNUm1 via @youtube @foxnews @mittromney @paulryan,-1
5240, <e>Rosie Perez</e> Hits <e>Mitt Romney</e> On Latino Remarks http://t.co/2NTbONHB,-1
5241, <e>Mitt Romney</e> <a>Net Worth 2012</a> | Salary http://t.co/ecIXKRsb,0
5242, @TerryMoran Big whoop! .... If that is the worst dirt you can come up with - then I'm good. My <a>vote</a> for <e>Romney</e> still stands.,1
5243, There is NO WAY that the <e>Mayans</e> knew <e>Romney</e> would be <a>running for president</a> in 2012,-1
5244, <e>Romney</e> wants us to believe that if we let the rich pay less in <a>taxes</a> some of it will fall from the sky and land in a poor mans pocket!,-1
5245, <e>Romney</e> <a>Defies</a> <e>Media</e> <a>Expectations</a> in Tied Nevada Race http://t.co/2QSkPxtK,1
5246,I believe that more than 50% of Americans are smart enough to know that <e>Mitt Romney</e> is a <a>phony mormon phyco</a> who would destroy our lives.,-1
5247, Breitbart: <e>Women</e> Power <e>Romney</e> to Five-Point <a>Lead</a> in Swing State Poll http://t.co/srFz3suB,1
5248, Look <e>Romney</e>... http://t.co/Z5DZhG3N,0
5249,Me and <e>Mitt Romney</e> used to be <a>bestfriends</a> in middle school. I know,0
5250, @PlanetRomney I ask <e>Romney</e> to look in the mirror and find out who he really is and what he <a>believes</a>; none of us know who this person is!,-1
