,tweet,label
4954, bruce springsteen will campaign for barack obama after all ,0
4955, danish wind turbine company that received over  million in stimulus lays off  workers vote obama out ohio,-1
4956, hatah vote for obama or die,1
4957, lipstick on a pigdemocrats say obama will be more aggressive energetic in second debate tuesday gop teaparty,1
4958,  months  days  hours  minutes and  seconds until obama leaves office,-1
4959, vance richards  would you consider voting for president obama ,0
4960, his focus has been on preparing for tomorrow psaki says of obamas trip to a golf resort for prep not saying whether hes hit the links,0
4961, gore  er  obama carbon is eating our planet ,0
4962, obama prolly didnt want to pay for it this time around,-1
4963, shes black  jewish  also dated barak obamas speechwriter,0
4964, obama camp predicts feistier showing in debate  ,1
4965, obama surrogate benghazi never asked for more security,0
4966, debate pressure obama prepares new character attack so lame so pathetichorrible toxic painful policy results must be avoidedby ozbama,-1
4967, obama admin is against all fossil fuels and is removing power plants that use them there is no replacement and that means higher prices,-1
4968, hahaha  whats that an snl skit or an actual obama ad,0
4969, obama spent more  than all the other presidents combined minus world war ,-1
4970, obama is just a puppet for george soros  the most evil man in the world,-1
4971, obama cant debate because his ideas dont work seriously windmills instead of coal obamas ideas are not realistic,-1
4972, obamas foreign policy is failing miserably worldwide via ,-1
4973,  polls continue to show close race nationwide obama edge in battleground states via ,1
4974, wow take a xanax and by the way have you checked obamas involvement in this,0
4975, if obama dont win im going to need a promotion as a am not a mit nothing i need to get to the money for my son,1
4976, obama and hillary should resign today incompetence lying covering up wher is the press on this,-1
4977, mexico news obama and his advisers are serving notice that he wont make the same mistakes twice mex info,-1
4978, i really hope mitt romney doesnt become the new president cause he gives  fucks about people in debt teamobama,1
4979, i got a new quote for the election obama or im killin yo momma,1
4980, obama debt  it would take a stack of  dollar bills  miles high to  obama debt fact,-1
4981, i will never c another movie hes inmorgan freeman narrates obama campaign ad via ,-1
4982, giuliani obama cover up on benghazi cheatsheet,-1
4983, racist antiobama empty chair display features watermelons go back to kenya sign via ,-1
4984, neal boortz is killing obama right now figuratively speaking,0
4985, is obama catching his second wind in the polls president obama gets some good polling news ,1
4986, youtube  exclusive president obama debates sarah palin on global health care ,0
4987, obama promised to abrogate the bush powers unconstitutional powers to torture detain and jail ppl indefinitely he lied,-1
4988, is obama killing the coal industry ,0
4989, rt barack obama beekeepers in oregon to air traffic controllers in montana,0
4990, the hill timeline of libya attack reveals administration contradictions mustread obama p tcot,0
4991, jen psaki obama energized and calm before tuesdays debate taking prep as seriously as he would a meeting on small business incentives,1
4992, obama trynna fuck over the ppl who actually worked for their money by giving it to ppl who dont cont ,-1
4993, why use tax  to put obama up at star resorts for debate prep when we already pay for camp david so he can segway ,-1
4994, psaki says pres obama would rather be outside recreating than inside in debate prep but she says hes looking forward to it,-1
4995, ap dems in coal states diverge on obama policies mustread,0
4996, yaay done with my us history assignment its so much fun to write about president obama ,0
4997, i be sick of all the obama lies na mean be the same old shit what yall be thinkin,-1
4998, hashtagyourdreamschool do you support obama  ,0
4999, the only way the obama campaign would be happy with a moderator for the coming debates is if it was totus,-1
5000, obama the president with the slogan the buck stops anywhere but here blames state dept for benghazi romneyryan,-1
5001, obama got rid of osama now theres no drama so tell that to yo momma lol teamobama,0
5002, things to be fearful of zombie apocalypse  obamas reelection  seriously,-1
5003, the power of  debate before the st debate obama was projected as having  electoral college points wrapped up that number is now ,-1
5004, next debate president obama will pull off philadelphia see his  rev wright response as candidate roger french,1
5005, peopleialwaysseeonmytimeline what do you think of obamas work ,0
5006, coal miners release scathing ad accusing obama of lies when referencing them via ,-1
5007, the obama doctrine  leading from behind  weakening and blaming the us to atone for our past  running interference for jihad,-1
5008, if obama was not a part of the evil cabal that planned  he would have addressed the  truth movement in a public speech by now,-1
5009, signs obama may be screwed supporters are starting to talk up the campaigns superior gotv infrastructure,-1
5010, obama has stock in the company is that ok,0
5011, report obama regime had billion in unused money for consulate security at time of benghazi attack via ,-1
5012, via klayman obama is a ruthless bolshevik thug and muslim in chief fightingtheright c rww p,-1
5013, news usa obama football fan stabbed near candlestick park image world newspaper,0
5014, no i see obamas agenda its to root you racists out of our politics ,1
5015, obama is a gangster ,-1
5016, truth  rumors obama studying not golfing at kingsmill this week  blog ,0
5017, no you should be very afraid you obama lover ,0
5018, obama list of over  of president obamas accomplishments ,0
5019, morgan freeman narrates ad for obama via ,0
5020, obama campaign says it surpassed  million individual donors  more at ,0
5021, how obamas fuel standards are shaping the future of transportation talk to auto executives transportation professors and sustainab,0
5022, obama as a babysitter jeez do liberals want to kill your babies and play with them too,-1
5023, did you say  this is  its about the lesser of two evils obama is trying to take christian rights away,-1
5024, jawiar gagtweets this guy is the real terrorist terrorising pakistan afghan syria palestineiraqiran etc  hate obama,-1
5025, no major national polls show obama ahead talks wcharlie baker shannon obrien listen mapoli,-1
5026, perhaps the obama campaign knows where hillarys bodies are buried,0
5027, obama expected to come out swinging at tuesdays debate,1
5028, they r doing it at mass i dont like that catholic leaders kickoff campaign against obama policies  baltimore sun ,1
5029, got my obama ticket and ready for wednesday excited obama athensoh,0
5030, did other intelligent americans wonder how obama got a nobel peace prize without doing anything to deserve it debates,-1
5031,  yrs ago we made history this election we have a chance to do it again lets reelect obama  give him a dem house  senate forward,1
5032, jason thompson  send obama back to chicago or kenya via ,-1
5033, goin to see my dawg obama ,0
5034, obama lies pile up as well curl the lies pile up on benghazi  washington times via ,-1
5035, im just going to walk around until i find obama,0
5036, obama knows this is happening,0
5037, barack obama successfully engaged with supporters at all levels both online and offline and that engagement was reflected at the polls,1
5038, beautifulkarma obama leads big in,1
5039, ask media why it didnt report obama giving ge microsoft  other cronies billions  outsource more jobs ,-1
5040, obamacutting  billion from medicare funding over the next decade and rewarding the hospitals that spend the least on seniors,0
5041, cbs reporter slams obama over taliban lie ,-1
5042, can bruce springsteen do it again for obama politics,0
5043, the obama camps holding a fundraiser gala for those giving k ,0
5044, really wants to see obama ,1
5045, i need a michelle obama in my life,0
5046, obamas used up a dying ted kennedy family and after he won ignored them totallyif he wins againso shall it be with all who support them,-1
5047, no obama didnt offer change to you racists the change was get away from you racists ,1
5048, aww now thats funny  mt americans from across country are sticking w obama because hes moving our economy forward,1
5049, they are so screwed they dont know what they said to who when and where this is why obama will lose bigtime,-1
5050, follow morgan freeman lends his voice to obama ad video acclaimed actor morgan freeman is using ,0
5051, obamas second term will be the final stage of his total destruction of this great country we must win periodtcot gop lnyhbt teaparty,-1
5052, ive yet to receive the obama campaign email that says hi marcus sorry about fucking up that debate and jeopardizing my reelection,-1
5053, obama has morgan freeman narrating an ad for him he deserves reelection purely for that,1
5054, i support president obama because he supports memorgan in nevada obama,1
5055, im barack obama and i approve this message,0
5056, under barack obama the number of unemployed women has increased by at least  obamafailswomen womenvsobama,-1
5057, i wanna see obama at hofstra ,0
5058, jay ripley carney obamabiden never informed that benghazi embassy bombed twice before  tcot,0
5059, how can a christian vote for obama pray jesustweeters christians,0
5060, pourquoi ont nechange pas hollande avc barack obama  ont nen na trop besoin la ,0
5061, america needs real leadership not lies and obstruction vote for president obama vote  more for ,1
5062, mitt romney had many investments in offshore firms such as arcelormittal a steel company  unions steelworkers ohiostate obama,0
5063, doesnt obama know that brown and blue dont go together,-1
5064, omg a somewhat rational obama supporter no way sensata,-1
5065, can obama come on strong tuesday night electionsandcampaigns aggressiveattacks,0
5066, not for long since obama is tossing state dept under bus for libya fiasco,-1
5067, this is the obama thing that i was talking about ,0
5068, president obama features jayz in his power of our voice series video ,0
5069, obama supporters are idiots via ,-1
5070, threats how about conservative shooting up an obama groups office,0
5071, so obamas kids are fair game now conservatives have no respect for anything sensata p,0
5072, barack obama at the mccormick place in chicago ,0
5073, the astonishing obama tech boom that he doesnt want to talk about obama has been surprisingly unwilling t ,-1
5074, finance money obama had a really good day on intrade investing,1
5075, we need to internalize this idea of excellence not many folks spend a lot of time trying to be excellent   barack obama,0
5076, can obama win i can assure it have him check his white house email subject line  victory after  pm today,1
5077, president obama will get  more years,1
5078, obama leads among early voters poll via ,1
5079, the obama campaign pushing higher taxes on business to create more jobs think about it do you really think that will work not,-1
5080, obama bans drilling in half of alaskas petroleum reservestrategic petroleum reserve foxnews obama causing sky high prices on gas again,-1
5081, north carolinas recovery is it enough to give obama a second term  video ,-1
5082, under obama the avg cost of family health care premiums has increased by  a  increasethe kaiser family foundationtcot p,-1
5083, president obama supports it is time to face reality  obamas presidency is a failure president obama has been ,-1
5084, judge strikes down indefinite detention obama appeals tcot,0
5085, never forget leftists of hollywood msm academia w the progressive dems prosocialistscommunists gifted america w obama romneyryan,1
5086, obamas signature ,0
5087, politics hot air debunks new wapoabc poll showing obama up by         tcot teaparty p,1
5088, is joe biden going to be in a barack obama costume moro jkare we gonna see some heat from the president tomorrow,0
5089, murdoch nightmare for israel if obama wins via ,-1
5090, with his second debate on the horizon  is obama catching his second wind in the polls ,0
5091, obama got a grade rockers bruce jon hip hop artist jay z campaigning for him,0
5092, romney obama campaigns concerned about crowleys role as moderator ,0
5093, problem isnt prez obama its that people have such a low view of the office they think an american idol question is appropriate to ask,1
5094, stick with this guyhe will move us forward americans on why theyre with president obama ,1
5095, brokaw obama is going to have to answer for out of control deficit tcot obama ,-1
5096, stupid blacks who still support obama via ,-1
5097, obama family busted in shariah scheme ,0
5098, my advisor complimented me for being politically active after seeing my obama and vote no stickers on my backpack ,-1
5099, sowell the america that has flourished for two centuries is being quietly but steadily dismantled by the obama administration tcot p,-1
5100, obama is high on drug high on gas price high on unemployment high on food stamp high on deficit high on  anniversary attacks,-1
5101, why do african american stick with obama  because he fist bumps with his wife igotjokes ,0
5102, jamelle bouie why african americans are sticking with obama ,0
5103, what does obama want to accomplish in next presidential debate how is president obama appr obamanews obama ,0
5104, you are so mean to obama why all of a sudden bse of a poll,-1
5105, couldnt it just be taken as a given that anyone who calls obama a commie has no idea what marxismcommunism actually are,1
5106, well i have no money obama help me lol,1
5107, trump says the way president obama is running the country is stupid via ,-1
5108, the obama administration continues its war on fossil fuel ,0
5109, marylanders for marriage equalitys josh levin on obamas boost to states  ,1
5110, a class action law suit may be filed by americans who have lost their jobs  homes due to your help inserting the fraud obama,-1
5111, holy smokes obama coming to town tomorrow for nd presidential debate thanks for shutting down the entire city my life is over,-1
5112, uh huh michelle obama we are in the midst of a huge recovery  via ,0
5113, victim of msmpres talking points voter from nh says shes voting for obama because he best reps economy foreign relations and education,1
5114, rep ryan debates obama   minute wipeout  obama speechless  ,-1
5115, obama attended socilist meetings while at harvard and was attached to known marxist professors this was well documented in his own book,0
5116, join us in pa tomorrow to deliver signatures to obama to address climate change psmm mcaf,0
5117, grahamwhite house either misleading or incompetent on libya sen graham accused the obama administration o ,-1
5118, apparently more people watched baumgartner jump from a balloon yesterday than did obamas inauguration draw your own conclusions here,-1
5119, jayz talks about president obama  why it is important to vote video ,0
5120, video jayz  the power of our voice obama campaign jayz continues to show support for barack obama after  ,1
5121, this is her goal not to help ppl of ma shes not even from here rt give obama a dem majority in the senate masen,1
5122, obama promised change lol what change  personiallyromney,-1
5123, what we do over the next  days will determine not just the next four years but what this country looks like for decades to come obama,0
5124, they dont even realize most black folk have white ancestors  many whites have black ancestors if obamas not black who is,0
5125, obamas second chance ,0
5126, oh goody another moderator in obamas pocket ,0
5127, the leftist lie is  trillion not billion and admitted thats not an accurate number why doesnt obama use cvv,-1
5128, this race is dead even the remaining debates are more critical than in any other election if obama wants a nd term hes gotta fight  it,0
5129, obama embraces economic record in new commercial headlines rt,0
5130, news to me honest you may be right but better than obama is not on the ballot,0
5131, id pull a joel biden and laugh at everything barry obama says tomorrow night but im not a fan of urban comedy ,0
5132, dear president obama please veto hr  and not allow congress to give national park land over to industrial uses ,0
5133, hollywood gossip obama talks about the nicki minaj  mariah carey feud  daily cool go,0
5134, why do you love obama so much askniall,0
5135,  coffee poll obama leading its possible that democrats drink  coffee and republicans drink starbucks coffee rofl election,-1
5136, thedcs obama libya story changes subtly  ,0
5137, termz obama,1
5138, obamas also a delusional sociopath which explains much of the absolutely bizarre incoherent behaviour the guy lives a lie,-1
5139, once again president obama said the it would take more than one term to correct the mess that was created before him,0
5140,  americans are dead and obama blames everybody but the one responsible him this should be priority,-1
5141, virginia is a swing state and obama needs virginia to win,0
5142, more on the mccainobama deal before their town hall debate ,0
5143, michelle obama votes ,0
5144, interesting that the visa narrator for the olympics narrates the obama ad since thats how he paid for the last yrs ,0
5145, obama got morgan freeman to voice over one of his ads thats it its done race over obama wins in a landslide,1
5146, coal miners ask obama to stop absolute lies  news sports jobs  ,-1
5147, support obama  for clean energy womens right seniors vets teachers childrenpublic schools police firemen librarians pbs tv,1
5148, wonder who michelle obama is voting for i mean all bets are off,-1
5149, democrat campaign worker arrested for shooting at obama campaign hq acon ocra rs bet blacknews cleveland ,0
5150, general motors is back what obama didnt tell you is that  out of  of gms automobiles are manufactured in china,0
5151, mark sanford obama will throw a lot of spears at next debate via ,0
5152, can obama get elected without an oprah show,-1
5153, going to see president obama on wednesday looking forward to  more years ,1
5154, obama should just do the debate dressed in a big bird costume,-1
5155, if obama wins israeal and the american people lose,-1
5156, like minded people need to unite and defeat obama for the sake of the usa romneyryan romneyryan jobs economy,-1
5157, obama is a marxist no doubt about it an egotistical collectivist to be precise a foreign ideology opposed to liberty,-1
5158,  obama a bitch nigga wtf,-1
5159, pres obama redirecting funds from other programson ,-1
5160, obama orders us flags at halfstaff for specter ,0
5161, everyone i know who voted for obama is changing their vote,-1
5162, obama must have a significant win in debate   debate  to have any hope of succeeding in election ,0
5163, you would vote obama,0
5164, madi wait so do we like obama or not,0
5165, taliban shoots  year old girl worldwide outrage obama drone murders a whole family worldwide silence via ,-1
5166, obama gains big lead among early voters via ,1
5167, ron paul supporters celebrate ceo voting for obama essentially ,1
5168, voted early in ga just now obama,0
5169, obama tops babysitter race in new poll via ,-1
5170, since obama elected things keep going downhill i cant believe that she woni didnt know precious went t ,-1
5171, wapo colleague on michelle obama saying i havent had time to  reflect on being first black first lady ,0
5172, obama stimulating fraud via ,-1
5173, uhhp false alarm leave it to niggas to care more about obama than the nigga that actually cares about them,-1
5174, hope someone slips obama a few bumps of meth before tomorrows debate,-1
5175, well now i hear that the dishes were clean im going to vote obama glad to have finally made a decision idiots,1
5176, but now i would say what obama is trying to do for the middle class from within and out is why i will vote for him,1
5177,  with more on obamas disastrous syria policy via ht ,-1
5178, im reading the audacity of hope by barack obama ,0
5179, obama begs companies  ,-1
5180, are you going to see obama this wednesday in athens bobcatnetwork ,0
5181, you can help obamabiden turn around the usa by contributing,1
5182, so why is obama blaming everything on bush im confused,-1
5183, obama really has two opponents in this campaign he has mitt romney and he has the national economy politico,-1
5184,  down s to goobama campaign worker in houston who encouraged double voting fired  katie pavlich via ,0
5185, oh rt obama gonna lose the erection cause yall niggas focused on gay marriage instead of the economy,-1
5186, regulatory uncertainty and fear over the rising national debt which obamas recovery act augmented has slowed down american businesses,-1
5187, attn mccaskill coal miners tell obama to stop the war on coal mosen winmosen,-1
5188, democrats you do understand that barack hussein obama threw your girl hillary clinton under the benghazigate bus war on women,-1
5189, ive never seen a group of people avoid responsibility more than the obama administration  americans why i ,-1
5190, obama is making  from sensata why no outrage oh right bc the dear ruler does no wrong hes the biggest crony capitalist,-1
5191, poll shows obama leading by three via ,1
5192, she blames obamas performance to being tired from running around handling world issues and denver altitude,-1
5193, media fails question nobody bothers to ask would obama have known about security request had he attended his daily security briefings,-1
5194, president obama in two minutes please tell me what you think about rendering unto caesar what is his,0
5195, can president obama bounce back in the polls  via ,0
5196, president obama visits the ofa henderson nevada office president obama visits the ofa henderson nevada offi ,0
5197, obamas online digital marketing campaign one of the greatest in history apply for a course in digital marketing today ,0
5198, polls obama has swingstate firewall ,1
5199, okay here it is obama voted in person on election day at the shoesmith school in hyde park ,0
5200, president obama will kill on this town hall debate tomorrowits all abt connecting obama has what it takes hes personablecharismatic,1
5201, well since no one guessed tomorrow im going to meet president obama no im not joking im  serious,0
5202, the obama breaking point via we r tired of king jerk tar  feather this asshole gop,-1
5203, chuck todd if obama doesnt show up again to debate race may be over nbc news political director chuck todd ,-1
5204, well it worked for him like a dog returninig to his vomitor a pig returning to his slop he cant run on record,-1
5205, obama is an idiot,-1
5206, inquirer editorial obama will do a better job  ,1
5207, andrew sullivan obama still declining biden didnt help via ,-1
5208, newsflash for joe biden obama has weakened national security  the greenroom via ,-1
5209, wasnt obama down in the polls in the first election but still won,1
5210, moral leadership what obama has to show tomorrow in the debate performance and for real via ,0
5211, people are going crazy for morgan freemans new obama ad via ,1
5212, pressure on obama for next debate,-1
5213, regarding the debate tomorrow i really want to see obama try to wiggle out of the web of lies spun regarding benghazi,1
5214, exsenator john glenn stars in obama ohio ad growing up in ohio you learn to size up a person by their character ,1
5215, campaign sign i saw recently america vs obama,-1
5216, scarlett johansson kerry washington eva longoria and more want you to vote obama ,1
5217, obama forever o,1
5218, im fucking obsessed with obama lol its so creepy,1
5219, be sure you only vote once your husbands supporters seem to have a problem following the rules ,-1
5220, obamas economic plan of spending our way to prosperity is idiotic nonsensical and absurd imwithmitt tcot,-1
5221, if we allow obama to steal another dime kill another agent or disarm another soldier he will end americas time on the planet,-1
5222, half truth dont shift blame on gop stay connected youll here whole truth soon enough obama is to blame,-1
5223, the notsogreat communicator is obama overrated as a speaker ,-1
5224, bold prediction obama is going to play the mormon card tomorrow night it wont work it will blow up in his face but hell do it anyway,-1
5225, in the next debate obama needs to articulate his vision for the future,0
5226, height of popularityeven president obama is obsessed with you d ,0
5227, i feel so weird wearing a obama shirt the stares i receive,-1
5228, see what president obama and former colleagues are saying about the passing of arlen specter via ,0
5229, good obama is an unmitigated disaster by any meqsure and fyi  unions have been doing the same for decades,-1
5230, just saw an obama ad on espn narrated by morgan freeman sold forward,0
5231, major us newspapers criticize obamas approach to syria ,-1
5232, obama administration used unarmed guards at benghazi consulate despite previous terror attacks  when the ,-1
5233, obama first president to demand a company handover  billion to one of his political appointees,-1
5234,  for a vitamin water and some cheese and crackers i see how obama care is going to work fatkidproblems politicsshmolitics,-1
5235, somehow a respected journalist in dc takes amusement in obama had his ass handed to him just bizarre,-1
5236,  rwnj in  focus on the family made  dire predictionsif obama elected none of them happened none thats right zero,-1
5237, dont vote for obama jus cuz he got black in em,-1
5238, next debate tomorrow obama will try to make up ground their last attempt to regain steam was bidens antics tomorrow will be fun,0
5239, this is ticking us off here we cant find any gay ppl who are standing up for prez obama after the man put his neck out for them geez,-1
5240, the obama campaign call you,0
5241, another obama executive order allows seizure of americans bank accounts ,-1
5242, the night obama held that midnight press conference everything changed hubris,0
5243, obama using jay z to tell young people they can become whatever they want to be obama you know jay wouldnt be shii w out drug money right ,0
5244, key and peeles obama anger translator videos are literally the funniest things i have ever seen in my life,-1
5245,   if obama dont win we gone be posting tweets via cotton field ,0
5246, i own a business and its hurting because of obama which was the downfall of the economey randomkidapps debates romneyryan ,-1
5247, candy is obamas little lapdog ,-1
5248, obama wants to make manufacturing jobs but wants to make skilled jobs wait what hypocrite debates ,-1
5249, obama tv ad targeting gay lesbian community  obama pride lgbt americans for obama ,0
5250, thank you candy for putting the words in obamas mouth you gave him a good starting point ,-1
5251, obamas the reason this country is a shit hole giving government money to bums cool stupid socialist romney ,-1
5252, i cant stop looking at that chinese lady behind obama lol ,0
5253, watching presidential debate number  hoping for obamas comeback obama ,1
5254, obama youre kinda avoiding the question youve sucked thus far time to step it up um nope timees up ,-1
5255, obama just won this debate obama ,1
5256, obama my father served in world war ii me o ya for what side debates obamaforpresident not ,-1
5257, i was waiting to see obama bullock fillets and not around me on his ass ,-1
5258, im proud of obama nonetheless because he actually put his foot down this time  ,1
5259, obama ,1
5260, obama is so fucking stupid rommneyandryan ,-1
5261, obama did not call benghazi a terror attack in rose garden on  he still didnt call it terror weeks later on the view or at un debates ,1
5262, im waiting for obama to pull a sexual chocolate like on coming to america type thing and just drop the mic and walk away ,0
5263, stellar performance pres obama ,1
5264, imma vote obama cuz its only rite not really big on polotics but im still hanging   pay my share ,1
5265, president obama when gov romneys campaign was asked about the lilly ledbetter bill they said they would get back to us  ,0
5266, obama certainly locked up the twitter vote tonight ,1
5267, everyone needs to stfu if obama was white i guarantee half of you people wouldnt even care about the debates ,0
5268, df im staying up this late for obama anit funna cancel school tomorrow ,0
5269, mrs obama and mrs romney rock hot pink for breast cancer awareness month thank you ,0
5270, this deputy campaign manager for obama got a wrap circa  ,0
5271, alex castellanos its really no secret that you wouldnt want obama in your living room ,0
5272, okay phew my dad picked up so i got to do my obama slow chant after all debates ,1
5273, congrats obama on a great come back ,1
5274, in bushs multiple terms we were  trillion dollars in debt and in obamas one term we are now  trillion dollars in debt ,-1
5275, obama is for the people and we are blessed to have him as our president  ,1
5276, who won cbsnews poll  obama  romney  tie ,0
5277, ignorant people who have biast views towards obama  pleaseconsiderbothsides ihave ,1
5278, didnt obama have on dat same suit da otha time or im trippin ,0
5279, you didnt hear specifics from the democratic party did you have to take a potty break every time obama talked or ,1
5280, kate for that vehicle you have  dont pay gas for want an antiobama sticker to put on it we have extras  ,0
5281, lies to the american people obama says pp provides mammograms they dont says romney wants to ban birth control false ,-1
5282, god bless america and the president of the united states obama teambarack obama debatetownhall ,1
5283, obama will be president again because of people are ignorant  thetruth ,-1
5284, obama brought that fire to the big apple tonight debate ,1
5285, the big lie obama did not call benghazi attack terrorism on sep  via ,0
5286, president obama kicked butt tonight on every topic good job sir i am very proud that you are my president ,1
5287, why must everyone talk shit about obama tho i feel really bad for him i wouldnt wanna deal with that shit on a day to day basis lame ,1
5288, i thought the president did a wonderful job he definitely has my vote obama ,1
5289, if youre seriously gonna throw my pregnancy into obamas shitty stance in the debate tonight wtfhow do they allow people like you to vote ,-1
5290, obama killed that shit ,1
5291, obama won that debate hands down disagree tweet me why ,1
5292,  give a bitch a chance obamas motto is change mine would be errthang free ,0
5293, critized as a nation  obama aint bein replaced  teamobama  ,1
5294, i wouldnt vote for a president who really just wants to be an actor in movies obama its not a joke prayingforamerica onenationundergod ,-1
5295, so romney absolutely destroyed obama again tonight this shit is becoming almost humorous still a straight ron paul supporter though ,-1
5296, i love how obama said he dosent think that government creates jobs yet everything he does suggests that is what he believes ,-1
5297, hahahahaha yeah right  hes seriously gonna destroy this country with his white racist ass i swear im sure obama got this ,1
5298, no he had to deal with a communist and a communist sympathizer if people listened romney was clear obama babbled rhetoric ,-1
5299, good debate tonight like the townhall format obama ,1
5300, obama muestra su mejor rostro ,0
5301,  dont vote obama because you will lose jobs and die ,-1
5302, i honestly cant wait to vote wish i registered in atlanta but ill be rocking my obama shirt in good ol suwanee  ,1
5303, blackpower  obama ,0
5304, debatebailout rt the moderator bailed out obama and cut off romney bad format and bad execution ,0
5305, nice job president obama keep it up ,1
5306, obama is the personification of how being black has become cool notthatthereisanythingwrongwiththat ,1
5307, happy for president obama  proud a staunch showing on his part good good good it truly brought a smile to my face ,1
5308, choice is clear cleaning already clean pots  flip flopping or wise  measured obama again ,1
5309, ha ha big score for obama on that  comment at the end obama won ,1
5310,  need  start treating obama like an incumbent he had his chance you dont know what the word incumbent means kid  ,1
5311, i see all my homies saying they are voting for obama then i looked at that girl tweets that called obama a nigger exact opposite smh yo ,0
5312, obama just needs to face the factshes done more damage to the country then good seriously stoplying ,-1
5313, i cant help but wonder what hillary was thinking when obama took responsibility for libya had to have been a setup ,0
5314, the poll results are in obama won the debate obama ,1
5315, cnn registered voters poll on who won tonights debate obama  romney  debate ,0
5316, it sounds like obama had to compromise on certain issues gasp pdslive ,-1
5317, glad obama finally talked about the  ,1
5318, insomma tutti i sondaggi dicono che ha vinto obama basta a cambiare i numeri nei sondaggi sicuro aiuta il lavoro della campagna debates ,0
5319, why gay republicans should vote for obama almost  percent of gay people voted republican in  so heres w ,1
5320, that lil butch too dumb rt  obama is a interrupting little b word go back to kenya ,-1
5321, this is ridiculous is that the way obama is trying to win votes targeting women with liesi am smarter than that ,-1
5322, sorry that was a little harsh but yes i am aware that obama is not actually the one tweeting ,0
5323, realclearpolitics video  luntz focus group of mostly former obama voters switch to romney ,-1
5324, obama lets hope  ,1
5325, luntz focus group of mostly former obama voters switch to romney ,-1
5326, tl attack this btch  obama shut up you nigger youre a liar your brother lives in kenya where you were born romney ,-1
5327, i hope i dont get shot but i am a firm believer that obama is part of the illuminati sorry ,0
5328, somebody in the fox focus group said she didnt get a tax cut like obama claimed liar ,0
5329, watching this debate makes me so happy to be americanobama  noromney cant wait to vote ,1
5330, omg ur an idiot  trillion under obama he is blame and he admits that grow up and learn something ,-1
5331,  obama likes people people like obama ,1
5332, i think in tonights debate barack obama did otay ,1
5333,  obama destroyed himself on libya question by avoiding even a mention of the video  coverup day  ,-1
5334,huffington post lets take the money we have been spending on war over the past decade and rebuild america debates,-1
5335, polls in obama declared debate winner instant polls by cbs news and  poker entertainment ,1
5336, obama wins testy second debate let me begin by stating what has become obvious these two guys do not like each other at all the se ,0
5337, asshole obama shut up you nigger youre a liar your brother lives in kenya where you were born romney ,-1
5338,  rt cnn poll debate watchers say obama won  and the sample was  more repub debate ,0
5339, dunia debat putaran kedua obama melawan balik ayomedia ,0
5340, obama says they knew it was terrorism the whole time they were trying so hard convince us it was a video ,-1
5341, did anybody notice that obama heavily supported the second amendment so much because every single one of the  swing states is very progun ,0
5342, obama was talking to the base three weeks out is a bad sign to use obamas word its not smartly ,-1
5343, still not believing any polls until election night but president obama redeemed himself to  apartment  ,0
5344, obama isnt working and americans need to start working ,-1
5345, obama simply didnt answer questions he didnt like and lied about the rest obama has no facts and doesnt know anything ,-1
5346, obama stepped up his debating game ,0
5347, obama doj scrambles to dismiss fast  furious lawsuit suit needs to go forwarddean ,0
5348, candy crowley just admitted obama and herself were wronglol tcot debates ,0
5349, focus group member calls out obama for bullshitting the public ,-1
5350,  obama killed it tonighthaha no he didnt  ,1
5351, tigers and obama good night ,1
5352, theres a good chance a nigger will nut in your face tomorrow just a warning i would obama is a nigger ,0
5353, everybody is either i love obama or i love romney and then you have me i love wine ,0
5354,  abc and fox news share the same romney poll supporttapper and abcfox lite fascinating ,0
5355, you all need to wake up and look back at the past  years honestly tell me what good has obama done nothing thats your answer babes  ,-1
5356, its just natural for many white people to see pres obama  just think nigger same way they look at any black person in authority ,0
5357, i like when inteligent people or person use there mind in proper way like president obama ,1
5358, seriously obama is a wolf in sheeps clothing ,1
5359, all of obamas lies right informyourself norecord ,-1
5360,  obama did his thing tonight great come back ihaveyourback ,1
5361, obamas new mixtape  ,0
5362, king obama looked kind of bent over and old tonight michelle needs to give the dude more groceries teaparty tcot nobama ,0
5363, support freedom love liberty then we cannot let obama win a nd term join the fight today ,-1
5364, obama is all talk he has done complete shit overrated hahahaha ,-1
5365, obama sucks ,-1
5366, please tell me youre on obamas side or ill cut you ,1
5367, obama got angry while lying about libya when obama said offensive he was lying at his top mental speed ,-1
5368, my niece just asked me why are they even debating beyonce said to vote for obama ,0
5369, repostsome fun facts from something i read todaythe mess and how obama inherited it  read it slowly and ,0
5370, entolocurso hay uno que se cree barack obama erix ,0
5371, would better handle the economy  percent romney  percent obama cnn ,0
5372, ahahahaha they believe jesus came from a virgin but not that obama came from hawaii oy vey anyone here of vetting process ,0
5373,  michelle obama and ann romney pretty fierce in pink at presidential debate tackling the real news  ,0
5374, rt  obama isnt working and americans need to start working fuck off ,0
5375, sharp exchanges between candidates at second debate president barack obama took the stage at tuesdays presiden ,1
5376, obamas performance was solid but somehow tiring hes been peddling this garbage for close to a decade and hes stale uninspiring ,1
5377, obama toma ventaja en segundo debate electoral en eeuu  de octubre de  washington  oct pl  ,0
5378, what did obama mean when he said when i was president did i miss something was ,0
5379, you guys gotta get donna brazille off of debate review if obama brought weed shed give him an a on substance debates ,0
5380, vote for obama cause he fighting for us to keep are food stamps them shit come in handy ,1
5381, obama give me  more years i still havent completed my total destruction of the american economy ,-1
